closed,title,url,created_at,updated_at,user,labels,reactions,id
true,Update the Acknowledgments section,https://github.com/w3c/pointerlock/pull/78,2021-11-15T20:54:08Z,2021-11-17T05:17:13Z,mustaqahmed,,0,1054089647
false,Tidied up document using tidy-html5,https://github.com/w3c/pointerlock/pull/77,2021-11-15T20:25:49Z,2021-11-17T04:20:05Z,github-actions[bot],,0,1054069539
true,Remove redundant user activation text from PointerLock spec.,https://github.com/w3c/pointerlock/pull/76,2021-11-05T17:21:27Z,2021-11-15T20:25:15Z,mustaqahmed,,0,1046073882
true,Status report and planning for TPAC 2021,https://github.com/w3c/pointerlock/issues/75,2021-08-25T07:38:02Z,2021-11-01T14:23:16Z,LJWatson,,0,978822836
false,MovementX/Y values in coalesced events,https://github.com/w3c/pointerlock/issues/74,2021-07-21T16:18:23Z,2021-07-21T16:18:23Z,mustaqahmed,,0,949887576
false,Teleporting the cursor when at the edge of the screen,https://github.com/w3c/pointerlock/issues/73,2021-07-10T16:25:17Z,2021-07-10T16:25:17Z,jespertheend,,0,941281748
true,chore: enable auto-publish,https://github.com/w3c/pointerlock/pull/72,2021-07-01T04:12:36Z,2021-07-01T04:17:23Z,marcoscaceres,,0,934358988
true,Editorial: [=context object=] is now [=this=],https://github.com/w3c/pointerlock/pull/71,2021-07-01T02:20:33Z,2021-07-06T04:55:38Z,marcoscaceres,,0,934297410
true,Don't monkey patch HTML's list of activation triggering input event,https://github.com/w3c/pointerlock/pull/70,2021-07-01T02:12:50Z,2021-11-15T20:25:15Z,marcoscaceres,,0,934294140
true,chore: xref uievents,https://github.com/w3c/pointerlock/pull/69,2021-06-15T04:26:13Z,2021-07-01T02:15:24Z,marcoscaceres,,0,920972057
true,"Change movementX/Y type to double ",https://github.com/w3c/pointerlock/pull/68,2021-06-14T16:05:43Z,2021-06-15T14:45:40Z,EiraGe,,0,920562094
false,Clarify how requestPointerLock relies on user activation,https://github.com/w3c/pointerlock/issues/67,2020-10-19T06:32:46Z,2020-10-20T13:54:07Z,marcoscaceres,,0,724312667
true,Editorial: Align with Web IDL specification,https://github.com/w3c/pointerlock/pull/66,2020-08-18T16:33:38Z,2020-10-19T06:26:15Z,autokagami,,0,681178474
true,Editorial: Fix the broken reference to user activation.,https://github.com/w3c/pointerlock/pull/65,2020-06-23T22:10:21Z,2020-06-24T04:58:39Z,mustaqahmed,,0,644180662
true,TPAC planning and specification status report,https://github.com/w3c/pointerlock/issues/64,2020-06-19T06:54:59Z,2021-06-07T20:34:16Z,LJWatson,,0,641750492
true,Add Mustaq as editor,https://github.com/w3c/pointerlock/pull/63,2020-05-29T16:28:16Z,2020-06-24T05:04:16Z,NavidZ,,0,627388151
false,Add accessibility section,https://github.com/w3c/pointerlock/issues/62,2020-04-09T09:30:48Z,2020-04-09T09:30:48Z,LJWatson,,0,597150453
false,feature request : Allow to set pointer position upon release,https://github.com/w3c/pointerlock/issues/61,2020-03-12T16:02:16Z,2022-04-22T04:54:27Z,nadavsinai,,0,580043559
false,Add Internationalization Considerations section,https://github.com/w3c/pointerlock/issues/60,2020-03-06T07:03:28Z,2020-03-06T07:03:28Z,marcoscaceres,,0,576738515
true,User gesture requirement allows for abuse.,https://github.com/w3c/pointerlock/issues/59,2020-03-03T08:17:03Z,2020-03-04T23:48:05Z,JamesHollyer,,0,574492296
true,The frequency of the security popup,https://github.com/w3c/pointerlock/issues/58,2020-02-20T14:23:10Z,2020-02-20T19:07:16Z,mr21,,0,568335731
true,Editorial: Use xref to link document active sandboxing flag set,https://github.com/w3c/pointerlock/pull/57,2020-01-08T09:14:04Z,2020-01-23T02:52:17Z,janiceshiu,,0,546734250
true,"where possible, use xref to link terms from other specs",https://github.com/w3c/pointerlock/issues/56,2020-01-08T09:13:24Z,2020-01-23T02:52:17Z,janiceshiu,,0,546733898
true,Editorial: Update redirected links to point to final location,https://github.com/w3c/pointerlock/pull/55,2020-01-08T09:07:32Z,2020-03-06T22:22:29Z,janiceshiu,,0,546731105
true,"update links to point to their final location ",https://github.com/w3c/pointerlock/issues/54,2020-01-08T09:05:38Z,2020-01-23T02:51:43Z,janiceshiu,,0,546730195
