id,closed,title,url,created_at,updated_at,user,labels,reactions
1330866554,false,TreeWalker.nextNode loops forever if last node of a detached node tree is not accepted by the filter,https://github.com/whatwg/dom/issues/1102,2022-08-06T23:08:56Z,2022-08-07T02:55:42Z,Lubrsi,,0
1314829605,false,Which interfaces should have event handler attributes?,https://github.com/whatwg/dom/issues/1097,2022-07-22T10:27:32Z,2022-07-22T11:18:59Z,foolip,topic: events,2
1299866530,true,Does `MutationObserver` `attributeFilter` accept itorators?,https://github.com/whatwg/dom/issues/1092,2022-07-10T08:54:01Z,2022-07-22T07:54:45Z,trusktr,,0
1285564839,true,Expose `signal.reason` as `error.cause` for `AbortError`,https://github.com/whatwg/dom/issues/1090,2022-06-27T10:06:15Z,2022-07-27T07:05:33Z,LiviaMedeiros,,0
1274578228,true,Specify addEventListener default passive hack for smoothscroll.js,https://github.com/whatwg/dom/issues/1088,2022-06-17T05:16:29Z,2022-06-20T13:10:44Z,zcorpan,topic: events,0
1260367446,false,Should event dispatch check that the event target is in a fully active realm?,https://github.com/whatwg/dom/issues/1084,2022-06-03T20:52:17Z,2022-06-07T12:20:06Z,shaseley,topic: events,1
1244699995,false,Timeout AbortSignal (or AbortController) that gets input from the operation,https://github.com/whatwg/dom/issues/1082,2022-05-23T07:25:31Z,2022-08-01T13:48:27Z,annevk,topic: aborting,0
1243019933,false,Element.matches and :scope,https://github.com/whatwg/dom/issues/1081,2022-05-20T11:34:12Z,2022-05-23T06:56:06Z,lifaon74,needs implementer interest|addition/proposal,0
1212075304,false,Unspecified behavior when NodeFilter#acceptNode returns null,https://github.com/whatwg/dom/issues/1075,2022-04-22T09:28:33Z,2022-05-18T16:30:39Z,kapouer,needs tests,0
1198590952,false,`event.target` not cleared if event is not fired on `ShadowRoot`,https://github.com/whatwg/dom/issues/1072,2022-04-09T13:07:50Z,2022-04-19T15:00:51Z,Dragiyski,,0
1191331943,false,Add EventListener Sub Flags [Suggestion] [Feature Request],https://github.com/whatwg/dom/issues/1070,2022-04-04T03:53:31Z,2022-08-12T10:25:48Z,Seagat2011,needs implementer interest|topic: events|addition/proposal,2
1166656742,false,Please add the links to the old versions?,https://github.com/whatwg/dom/issues/1067,2022-03-11T17:06:31Z,2022-05-14T07:12:15Z,Pomax,meta,0
1165513358,true,Incorrect x-ref for `extracting` in Range.surroundContents,https://github.com/whatwg/dom/issues/1065,2022-03-10T17:26:25Z,2022-03-22T07:56:55Z,Lubrsi,,1
1160504843,false,Allow attachShadow on <script> and <style>,https://github.com/whatwg/dom/issues/1064,2022-03-06T03:12:17Z,2022-03-09T16:25:25Z,bjenik,topic: shadow|addition/proposal,1
1159567297,false,"Improving ""find slottables""",https://github.com/whatwg/dom/issues/1063,2022-03-04T11:56:49Z,2022-03-04T11:56:49Z,annevk,topic: shadow,0
1141960070,false,`AbortController` / `AbortSignal` was updated in a somewhat breaking way,https://github.com/whatwg/dom/issues/1059,2022-02-17T22:05:40Z,2022-02-18T16:34:38Z,getify,compat|topic: aborting,0
1134803687,true,getComputedStyle should also be a method of the element,https://github.com/whatwg/dom/issues/1057,2022-02-12T23:39:28Z,2022-02-14T09:32:07Z,jcobban,,0
1123498322,true,"Should AbortSignal.timeout only be exposed on (Window, Worker)?",https://github.com/whatwg/dom/issues/1054,2022-02-03T20:00:49Z,2022-02-08T10:40:03Z,shaseley,,0
1111885580,true,General DOM effect/Object mutation DOM effect,https://github.com/whatwg/dom/issues/1049,2022-01-23T14:25:08Z,2022-02-08T11:10:59Z,yonathan06,,0
1104132117,false,feature: `element.getShadow(opts)`,https://github.com/whatwg/dom/issues/1046,2022-01-14T21:17:56Z,2022-05-23T10:17:05Z,trusktr,topic: shadow|needs implementer interest|addition/proposal,0
1103685806,false,replaceChildren can not replace a Document's documentElement,https://github.com/whatwg/dom/issues/1045,2022-01-14T14:06:24Z,2022-01-14T16:29:37Z,bwrrp,,0
1073612825,true,Observe changes in computed styles via MutationObserver?,https://github.com/whatwg/dom/issues/1041,2021-12-07T17:45:35Z,2021-12-08T10:26:31Z,surma,,0
1070837365,false,AbortController.prototype.timeout and AbortController.prototype.cancel,https://github.com/whatwg/dom/issues/1039,2021-12-03T18:11:48Z,2021-12-20T06:52:49Z,jasnell,needs implementer interest|addition/proposal|topic: aborting,0
1068837290,false,once() and on() async utilities for EventTarget,https://github.com/whatwg/dom/issues/1038,2021-12-01T20:23:47Z,2022-01-05T20:24:05Z,jasnell,topic: events|addition/proposal,3
1066207470,true,"""(use public-script-coord@w3.org for discussion)""",https://github.com/whatwg/dom/issues/1036,2021-11-29T15:58:05Z,2021-11-29T17:02:37Z,domenic,,0
1059337098,true,Add a way to identify Abort errors originating from controllers,https://github.com/whatwg/dom/issues/1033,2021-11-21T09:56:22Z,2022-07-27T07:07:23Z,benjamingr,needs implementer interest|addition/proposal|topic: aborting,0
1051117774,false,Request for a different type of example of abort steps,https://github.com/whatwg/dom/issues/1031,2021-11-11T15:49:42Z,2021-11-15T07:54:01Z,domenic,clarification|topic: aborting,0
1049505056,false,AbortSignal's abort reason downstream integration,https://github.com/whatwg/dom/issues/1030,2021-11-10T07:56:02Z,2022-05-19T07:05:05Z,annevk,meta|topic: aborting,0
1028316856,true,"Error in unicode code for character "":"" (U+003E) when it should be (U+003A)",https://github.com/whatwg/dom/issues/1026,2021-10-17T12:59:27Z,2021-10-18T13:47:47Z,SoLaRGit,,0
1015668868,true,DOM Comments don't align with HTML comments,https://github.com/whatwg/dom/issues/1023,2021-10-04T21:52:51Z,2022-06-21T05:44:39Z,josepharhar,,0
1008060220,true,[proposal]: getClientRects / getBoundingClientRect for pseudo elements,https://github.com/whatwg/dom/issues/1020,2021-09-27T12:00:03Z,2021-09-27T14:50:54Z,WilcoFiers,,0
1007318028,true,[Proposal] Avoid the need of the MutationObserver callback,https://github.com/whatwg/dom/issues/1019,2021-09-26T08:18:59Z,2021-09-28T09:45:36Z,Lcfvs,needs implementer interest|addition/proposal,0
998794521,false,Robust events,https://github.com/whatwg/dom/issues/1016,2021-09-17T00:28:45Z,2022-02-20T04:18:02Z,Jamesernator,needs implementer interest|topic: events|addition/proposal|topic: aborting,0
984541540,true,Privacy/Security considerations section,https://github.com/whatwg/dom/issues/1013,2021-09-01T02:43:57Z,2022-05-13T00:59:16Z,sysrqb,security/privacy|privacy-needs-resolution|security-needs-resolution,0
983487579,true,Renamed slotAssignment to slotAssignmentMode or slotMode,https://github.com/whatwg/dom/issues/1012,2021-08-31T06:19:27Z,2021-08-31T18:58:31Z,rniwa,topic: shadow,0
967700209,true,Is is supposed to say 'SHADOW ROOT' and not DOCUMENT FRAGMENT?,https://github.com/whatwg/dom/issues/1007,2021-08-12T00:09:39Z,2021-08-13T08:54:52Z,DougRoyer,,0
964427998,true,adoptNode() should always return a node,https://github.com/whatwg/dom/issues/1006,2021-08-09T22:07:48Z,2021-08-10T14:32:04Z,TRowbotham,,0
961650301,false,Interface NodeFilter - return values need a new option.,https://github.com/whatwg/dom/issues/1005,2021-08-05T09:54:59Z,2022-03-02T09:20:19Z,ExtAnimal,addition/proposal,0
958731185,false,Should DOM provide guidance on garbage collection of EventTarget instances?,https://github.com/whatwg/dom/issues/1003,2021-08-03T05:10:53Z,2021-08-04T06:48:46Z,marcoscaceres,topic: events,1
941202543,true,Useless documentation,https://github.com/whatwg/dom/issues/1001,2021-07-10T08:23:06Z,2021-07-20T07:28:54Z,ghost,,1
938834205,true,Tweak 'event constructing steps ' to take also the dictionary as a parameter,https://github.com/whatwg/dom/issues/999,2021-07-07T12:20:36Z,2021-08-02T14:43:42Z,smaug----,topic: events,0
930604629,true,Implementing Document.prototype.createHTML,https://github.com/whatwg/dom/issues/996,2021-06-26T03:31:23Z,2021-06-26T11:16:50Z,manngo,,0
925419044,false,Suggestion: new method - getNodesByType,https://github.com/whatwg/dom/issues/992,2021-06-19T15:44:47Z,2021-06-23T22:31:44Z,prettydiff,needs implementer interest|addition/proposal,0
923288527,true,after inserts after (not before),https://github.com/whatwg/dom/issues/991,2021-06-17T01:17:04Z,2021-06-17T01:20:17Z,DougRoyer,,0
919486965,true,"Allow for filtering events in ""once"" handlers",https://github.com/whatwg/dom/issues/990,2021-06-12T08:05:05Z,2021-07-30T05:45:48Z,Jamesernator,needs implementer interest|topic: events|addition/proposal,0
915862949,false,"Suggestion: `Node.insertAfter(newNode, referenceNode)`",https://github.com/whatwg/dom/issues/986,2021-06-09T07:02:07Z,2021-06-16T11:16:51Z,dead-claudia,needs tests|addition/proposal|needs concrete proposal|topic: nodes,6
914133672,true,element.getAttributeNames() spec doesn't match wpt and browsers,https://github.com/whatwg/dom/issues/985,2021-06-08T01:22:17Z,2021-07-12T17:17:26Z,josepharhar,,1
911470356,false,"Require ""abort algorithms"" to not throw?",https://github.com/whatwg/dom/issues/984,2021-06-04T12:48:58Z,2021-06-14T07:06:39Z,domenic,topic: aborting,2
894423785,false,Specify that AbortController#abort() be bound to AbortController instance,https://github.com/whatwg/dom/issues/981,2021-05-18T14:06:23Z,2021-05-29T07:16:36Z,broofa,needs implementer interest|addition/proposal|topic: aborting,0
875008329,false,shadowRoot.innerHTML parsing elements from another realm/iframe,https://github.com/whatwg/dom/issues/977,2021-05-04T00:30:57Z,2021-05-11T19:03:53Z,leobalter,,0
862534056,false,Make ShadowRoot.prototype.delegatesFocus mutable?,https://github.com/whatwg/dom/issues/975,2021-04-20T07:58:41Z,2021-04-26T21:18:27Z,foolip,topic: shadow|needs implementer interest|addition/proposal,0
856689520,false,Increase the ability to query whether the host environment supports a specific event,https://github.com/whatwg/dom/issues/968,2021-04-13T07:55:01Z,2021-04-13T10:21:15Z,answershuto,,0
855531253,true,""" 4.3.1. Interface MutationObserver""",https://github.com/whatwg/dom/issues/967,2021-04-12T04:30:10Z,2021-04-12T07:49:57Z,illuminatiiii,,0
848689203,false,Expose document fragment serialization algorithm,https://github.com/whatwg/dom/issues/965,2021-04-01T18:22:36Z,2021-05-18T10:54:32Z,LeaVerou,,0
838932686,true,Add API for getting the visible bounding rect an element can be placed inside,https://github.com/whatwg/dom/issues/964,2021-03-23T17:00:39Z,2021-03-24T14:46:56Z,keithamus,,0
829843708,true,"Be clearer that not all aborting ends with an ""AbortError"" DOMException",https://github.com/whatwg/dom/issues/961,2021-03-12T07:38:32Z,2021-12-06T10:05:35Z,annevk,clarification|topic: aborting,3
826363288,true,Creating an already aborted AbortController,https://github.com/whatwg/dom/issues/959,2021-03-09T17:48:54Z,2021-03-12T09:01:22Z,jasnell,topic: aborting,0
823891906,false,Could a property be exposed so I can observe `.stopImmediatePropagation()`?,https://github.com/whatwg/dom/issues/958,2021-03-07T11:15:11Z,2021-03-15T03:17:39Z,dead-claudia,needs implementer interest|topic: events|addition/proposal,1
821283063,true,Evolution of DOM API to a higher level of abstraction.,https://github.com/whatwg/dom/issues/957,2021-03-03T16:38:46Z,2021-03-04T07:43:01Z,alejsanc,,0
821158796,true,`thead` and `tbody` are being ignored when querying its table row element,https://github.com/whatwg/dom/issues/956,2021-03-03T10:38:22Z,2021-03-04T15:20:15Z,christian-bromann,,0
818280988,true,[idea] Node.empty(),https://github.com/whatwg/dom/issues/955,2021-02-28T19:00:05Z,2021-02-28T22:26:41Z,vrugtehagel,,0
816299510,false,document.createEvent() should maybe not be conditional upon exposure,https://github.com/whatwg/dom/issues/952,2021-02-25T10:24:06Z,2022-08-08T12:52:09Z,annevk,interop,1
815897814,true,Add AbortSignal.timeout(ms),https://github.com/whatwg/dom/issues/951,2021-02-24T22:27:13Z,2022-02-02T22:08:53Z,domenic,addition/proposal|topic: aborting,4
806203904,false,Allow postMessage-ing AbortSignal,https://github.com/whatwg/dom/issues/948,2021-02-11T09:11:10Z,2021-12-19T03:40:35Z,Jamesernator,needs implementer interest|addition/proposal|topic: aborting,0
806181567,true,Define criteria for StaticRange validation,https://github.com/whatwg/dom/issues/947,2021-02-11T08:34:14Z,2021-08-31T11:00:34Z,sanketj,needs implementer interest|addition/proposal|topic: ranges,0
801337310,false,Expose an `aborted` promise on AbortSignal?,https://github.com/whatwg/dom/issues/946,2021-02-04T14:29:56Z,2021-05-24T17:44:42Z,benjamingr,needs implementer interest|topic: aborting,0
783870164,true,Missing Documentation - WebGLContextAttributes,https://github.com/whatwg/dom/issues/942,2021-01-12T03:11:45Z,2021-01-12T10:07:35Z,mrchantey,,0
783742832,true,"""ownerElement""",https://github.com/whatwg/dom/issues/941,2021-01-11T22:12:12Z,2021-01-12T07:20:56Z,gwagner57,,0
776139785,false,[idea] toggleAttribute with detault value when attribute is added.,https://github.com/whatwg/dom/issues/939,2020-12-30T00:11:34Z,2021-01-02T03:55:07Z,trusktr,,0
775394255,true,how to read dom.ds in vscode?,https://github.com/whatwg/dom/issues/938,2020-12-28T13:13:32Z,2021-01-04T07:37:28Z,anlexN,,0
774781717,false,Is it intentional to not expose AbortSignal to Worklets?,https://github.com/whatwg/dom/issues/937,2020-12-25T20:28:55Z,2021-01-06T17:58:14Z,saschanaz,topic: aborting,0
763198736,false,Can DOM ranges split grapheme clusters and surrogate pairs?,https://github.com/whatwg/dom/issues/933,2020-12-12T02:36:53Z,2020-12-14T07:52:49Z,xfq,i18n-needs-resolution,1
761657172,false,removing multiple attributes at once with removeAttribute(...n),https://github.com/whatwg/dom/issues/932,2020-12-10T22:08:52Z,2020-12-11T07:30:49Z,jimmywarting,needs implementer interest|addition/proposal,0
760084141,true,ShadowRoot's delegatesFocus,https://github.com/whatwg/dom/issues/931,2020-12-09T07:33:39Z,2021-04-26T19:15:58Z,annevk,good first issue|topic: shadow,0
750495001,true,What should `adoptNode` return for a `DocumentFragment` with a non-null host?,https://github.com/whatwg/dom/issues/930,2020-11-25T06:00:54Z,2020-12-01T15:41:37Z,twilco,,0
746401214,true,Encourage use of AbortError for cancellation?,https://github.com/whatwg/dom/issues/927,2020-11-19T09:28:37Z,2021-12-10T08:39:03Z,jakearchibald,needs implementer interest|addition/proposal|topic: aborting,7
746115579,true,Another interop problem with capturing/bubbling,https://github.com/whatwg/dom/issues/926,2020-11-18T23:16:57Z,2020-11-19T15:34:35Z,domenic,interop|topic: events,0
743836947,true,concept-range-bp-set should compare root nodes before bp relative position,https://github.com/whatwg/dom/issues/924,2020-11-16T13:28:26Z,2020-11-18T10:07:17Z,edg2s,good first issue|topic: ranges,2
740305252,true,"When cloning a custom element, `element.outerHTML !== element.cloneNode().outerHTML` appears",https://github.com/whatwg/dom/issues/922,2020-11-10T23:01:37Z,2020-11-11T10:41:31Z,mantou132,,0
740260051,true,Element.matches(selectors) seeming typo / missing step,https://github.com/whatwg/dom/issues/921,2020-11-10T21:34:00Z,2021-01-19T11:24:42Z,danburzo,,1
740045062,false,Consider adding AbortController.prototype.follow(signal),https://github.com/whatwg/dom/issues/920,2020-11-10T16:12:59Z,2022-06-13T14:33:08Z,annevk,needs implementer interest|addition/proposal|topic: aborting,1
737276015,true,Why does `preventDefault()` in `pointer` events break `mouse` events?,https://github.com/whatwg/dom/issues/917,2020-11-05T21:18:46Z,2020-11-06T08:09:45Z,trusktr,,0
737204537,false,Should event.stopPropagation() during capturing prevent the bubbling phase?,https://github.com/whatwg/dom/issues/916,2020-11-05T19:22:58Z,2020-12-09T21:44:34Z,domenic,interop|topic: events,2
